Local authority code,LookUp_BoroughName,WardCode,WardName,Year ending Mar 2008,Year ending Jun 2008,Year ending Sep 2008,Year ending Dec 2008,Year ending Mar 2009,Year ending Jun 2009,Year ending Sep 2009,Year ending Dec 2009,Year ending Mar 2010,Year ending Jun 2010,Year ending Sep 2010,Year ending Dec 2010,Year ending Mar 2011,Year ending Jun 2011,Year ending Sep 2011,Year ending Dec 2011,Year ending Mar 2012,Year ending Jun 2012,Year ending Sep 2012,Year ending Dec 2012,Year ending Mar 2013,Year ending Jun 2013,Year ending Sep 2013,Year ending Dec 2013,Year ending Mar 2014,Year ending Jun 2014,Year ending Sep 2014,Year ending Dec 2014,Year ending Mar 2015,Year ending Jun 2015,Year ending Sep 2015,Year ending Dec 2015,Year ending Mar 2016,Year ending Jun 2016,Year ending Sep 2016,Year ending Dec 2016,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,Year ending Mar 2018,Year ending Jun 2018,Year ending Sep 2018,Year ending Dec 2018,Year ending Mar 2019,Year ending Jun 2019,Year ending Sep 2019,Year ending Dec 2019,Year ending Mar 2020,Year ending Jun 2020,Year ending Sep 2020,Year ending Dec 2020,Year ending Mar 2021,Year ending Jun 2021,Year ending Sep 2021,Year ending Dec 2021,Year ending Mar 2022,Year ending Jun 2022,Year ending Sep 2022,Year ending Dec 2022,Year ending Mar 2023
E09000012,Hackney,E05009382,Shacklewell,312069.57,315951.81522,304511.9875,299514.64286,296389.56522,288484.84848,274413.04348,301457.11429,294499.85366,305452.2381,298064.02899,290685.42353,292189.17778,283114.17778,288818.61538,308030.625,306201.5873,321302.94118,334646.52941,332082.85135,341168.34615,344269.46591,372877.34343,398569.21429,416353.26316,443818.18478,461231.64557,482003.50685,476339.29167,483741.7931,482190.35849,516040.70423,575906.37634,578008.01064,586491.29126,582238.59036,535271.1,542098.38158,540290.75806,543145.59677,570469.69697,595607.59494,571875,572603.65854,572535.71429,544535.08929,555106.42857,560431.18182,558416.71698,569820.64583,623580.82,612964.70213,657015.57377,643335.82278,616988.24324,613424.72973,619776.66667,681583.72549,720632.19697,745044.92958,708336.41791
E09000012,Hackney,E05009386,Victoria,353241.34884,366606.43478,339967.21053,319904.64286,314292.07792,289636.80328,310621.16438,314831.72289,337298.83505,350974.66372,356586.64103,397381.92437,385350,392006.2,390387.23232,373205.27,393979.06,404640.67347,420118.9011,425547.05195,441253.02532,413417.14583,441929.45536,449762.53571,446684.28571,486358.49194,483361.68696,542031.25253,566091.73737,602527.76344,641436.62637,643208.32979,612380.18405,610916.29885,626967.19883,624252.41358,659511.07071,651598.7957,692420.79545,699382.52874,686074.44444,659540.47778,640220.6,648520.07407,697161,683119.56522,659402.63158,627958.52941,583467.81915,587374.69136,627283.33333,645051.38889,683668.57143,699176.94805,699963.16981,692846.67105,741710.85714,745323.45882,707388.8587,764057.75,754257.4
E09000012,Hackney,E05009383,Springfield,282767.22517,290608.97692,299681.74545,298116.79762,282404.7377,282297.58696,275785.45238,266855,273416.66667,285306.60377,308717.21311,302412.69841,300431.81818,286968.75,262363.62903,270027.01754,280673.10345,302168.57143,329645.34091,328411.70213,318996.59091,338681.68293,334887.85185,352302.57143,349793.38095,332064.30667,340337.06329,345126.60674,371429.28261,398372.44792,424481.80198,456005.66667,438375.14634,432359.3125,432564.4902,455777.22449,489862.43137,507362.08333,522667.31579,490286.8871,510970.12963,517946.63415,499618.42105,552227.27273,539959.96,583375.72727,562128.54762,578803.68519,591928.7037,536346.15385,547290.69767,476131.94444,503472.97297,556634.11111,543588.36957,607453.17308,613635.86538,633946.32609,571692.18182,548427.41584,552753.99048
E09000012,Hackney,E05009384,Stamford Hill West,336363.56322,350388.60759,366937.5,376316.2766,368829.87179,341975.53571,291532.03704,278343.10345,298771.6087,309321.70909,346526.95082,356011.76271,361190.625,348924.46809,367964.28571,348358.69565,379577.77778,394333.33333,357063.02326,364993.69565,336033.52941,349849.27273,340843.13725,381266.17647,402882.84314,407092.54386,485235.80597,489845.4,525409.89655,549245.19149,526976.74419,550460.18519,552193.85965,560687.28814,541854.21569,621142.72222,702786,704177.89744,721524.28947,642765.625,590603.26087,588980.26316,620839.9,591643.625,559612.375,557019.22581,496250,554378.78788,640145.16129,646089.28571,660484.61538,665080,587744,609619.14894,656840.81633,666797.82609,744327.98,836060.38889,776701.475,758989.24,709144.075
E09000012,Hackney,E05009385,Stoke Newington,388749.91739,390339.35211,363644.52795,355694.40187,358468.24706,352471.76471,354718.78571,378859.18382,389671.37736,395945.70857,407381.66667,411553.61585,411400.86709,414193.625,423253.46154,439300.16176,432908.44361,450643.13333,471276.47945,488643.10135,502782.81013,504238.58919,495323.06044,503643.07345,506374.01676,527526.48701,560490.70946,579516.45833,625227.26923,638123.07246,668739.02273,702081.52985,693112.59333,673330.98765,685316.16561,676539.32877,686630.12409,746811.34454,764418.2,762813.29545,763462.33898,725840.02679,713300.22321,751524.44762,764209.54701,784118.08491,804578.7449,759698.64286,763589.74725,770124.11702,791372.91667,822784.55102,848721.86861,838188.06218,854284.21675,844393.83249,854361.60714,897065.85714,879528.27132,886795.63504,906197.72
E09000013,Hammersmith and Fulham,E05000250,Addison,560089.13415,580179.82474,495081.97101,479930.49057,491134.26966,447042.55319,430044.58333,454966.00629,473428.79894,544214.69725,607546.95,602910.3907,618298.54884,601137.26154,566985.95337,576401.43069,568011.77368,555033,583766.16495,575646.73988,589496.05952,631800.86207,666473.01395,723670.10484,730415.28058,741839.57746,780803.66102,799591.2451,846920.11413,901668.16364,885818.56364,894747.68712,893852.09581,854674.58278,843193.42857,817325.86992,770221.60784,812610.87963,773180.93458,812455.5,859622.57944,871351.93069,915075.83,853959.29808,793805.39175,765698.71717,780640.5,873913.04688,871198.75912,868734.44444,907033.33333,820091.01852,853125.08955,910418.98864,926041.86127,965372.73373,1007546.8531,1043173.5044,939109.11667,862278.81301,892194.82051
E09000013,Hammersmith and Fulham,E05000251,Askew,410982.46544,409603.6383,380620.19672,357122.54082,350584.88043,333170.64444,365973.00625,366745.8392,369209.98367,385379.06296,401462.49138,431230.24,441629.85106,444654.33529,430702.28889,406615.08901,430494.57059,427046.49189,428046.09836,464651.98913,497470.67647,495863.95781,535353.09665,524606.84532,527984.23592,555249.09959,575719.74654,610776.42857,597140.05556,617621.38542,626338.5847,647114.22886,659043.34091,666450.19802,650806.83799,632816.0828,623267.40741,635326.26761,670475.0365,681325.22059,690118.86364,698014.87705,680879.5935,669574.45455,654236.8,649721.23656,636182.63158,645667.14286,669898.29915,685051.95238,709188.61905,736356.18421,746840.26563,711169.87234,711305.50838,703915.8,699874.91358,727755.87302,780663.5931,756068.14,755454.02273
E09000013,Hammersmith and Fulham,E05000253,College Park and Old Oak,335887.76596,328197.70115,328002.7027,316687.87879,287086.53846,263104.16667,260740.74074,274000,288348.48485,308175.80645,300705,297057.17647,285341.25714,280439.21212,290015.12121,280137.93103,296001.63333,344568.15909,343642.83673,365894.21154,373850,344093.26923,370996.66667,366182.20339,373520.08333,434060.25424,467109.52632,495673.31034,541213.47917,508390.7551,494400.2,492101.57143,519259.24444,550453.71429,594146.65,604468.05556,594264.0625,575215.55556,529822.05882,568831.70732,535727.5,538164.10256,574563.15789,545187.5,545155.17241,504405.17241,519612.16216,754463.11111,819636.75781,899038.13492,961141.55462,1003177.9139,1037609.6343,976415.24232,985868.08766,964455.74348,871549.85294,821895.16949,599613.68421,600458,615552.5
E09000013,Hammersmith and Fulham,E05000252,Avonmore and Brook Green,498617.83491,479193.96023,486695.77241,484287.86538,469216.07143,505150.61728,616925,593957.68687,617853.14783,623317.33803,590657.93711,600831.21965,606893.98907,589698.39037,596532.23497,625477.61047,602792.59763,619850.70513,629335.50331,648608.94304,674449.21333,655898.78231,663881.89933,635517.89937,631797.06977,703407.71429,761895.44444,795481.1411,860239.98113,875260,923791.85185,910656.62937,909275.67123,908002.86331,830260.75385,859143.26923,828385.22727,834469.31818,892412.36559,871011.8172,907804.48315,887355.10227,831617.07595,856739.09333,833115.76,836938.42667,897560.96471,893787.63441,856037.45455,834309.36082,780744.29474,762865.7907,810538.95652,848145.41803,849927.01563,824490.27215,775036.30065,778463.19286,725832.80303,786053.40909,898315.81633
E09000013,Hammersmith and Fulham,E05000254,Fulham Broadway,505985.44949,502758.88439,501760.664,497894.61458,447163.40476,447583.26389,474851.86316,487437.81818,515726.44604,525352.08974,553440,564005.52941,579118.28873,617620.70732,620736.44,601862.71942,575444.05732,569477.60947,573634.72781,591114.78616,630999.54605,641447.4375,638354.04523,657221.78761,676527.84279,781646.40083,891771.835,1210143.1518,1214289.6891,1154876.5026,1182800.799,986838.21229,1071363.9174,1070523.1407,1021535.9775,996166.71598,888795.45205,884480.1506,933267.60989,991130.22917,1042040.8439,1082068.561,1047387.9898,1041182.0159,901754.08511,853889.79412,884516.80851,850889.62963,1009004.7887,1089269.3226,1119001.1486,1095771.1167,979471.58757,918053.5202,882325.80114,952556.69325,985910.72662,1061779.6992,1056439.6328,1005995.5615,1038075.384
E09000013,Hammersmith and Fulham,E05000255,Fulham Reach,473187.66337,486354.49045,478263.43697,458588.7551,451050.57143,439212,444181.16832,450207.45794,476397.584,484634.66197,504853.02857,512279.75352,486853.27586,498645.32394,485932.0073,492515.45333,509629.98611,517167.32886,520556.5035,531969.16031,533921.43411,529876.87786,585099.75484,600876.0989,619729.18421,657995.20942,698127.09333,805963.23932,919734.73061,926230.72797,975275.0655,978625.92574,859640.94898,879735.27273,893353.57143,942640.86885,960900.21642,1000606.9943,1024460.8994,990032.40513,1037393.3584,1014857.838,1017418.1037,953020.81481,882657.58594,869311.13445,949784.37086,967599.15328,1036712.6014,1061829.8571,1014483.8859,993514.60476,964313.61181,911338.63636,873263.97487,874677.0289,874347.32,904460.48718,878905.80469,886736.85714,880032.60526
E09000013,Hammersmith and Fulham,E05000261,Ravenscourt Park,594529.98655,592434.31892,561735.23841,640317.31818,646455.12658,612529.45333,610718.55263,632996.66667,648391.84211,666550.66964,679480.79389,663447.34783,662686.17361,692141.03472,718258.84615,718074.16107,720103.04268,724846.12963,770347.55,806052.24306,821868.592,803055.24638,792476.46835,795883.94972,786074.74611,788542.88073,808767.11454,836459.59545,847796.36486,915431.43548,916097.34667,942372.65441,1000813.0872,950669.60119,970508.70807,936825.10909,960534.55034,1035299.7194,1013688.9643,1059540.5915,1053132.814,1050045.4952,1139114.24,1091210.4286,1190194.8247,1175326.2424,1107565.6952,1233413.4404,1140746.2821,1129848.9043,1185135.9554,1071511.2589,1070541.405,1049497.9591,1029293.6301,1044611.2115,1001967.0699,1005932.6733,1060283.945,1065015.0093,1094535.2404
E09000013,Hammersmith and Fulham,E05000262,Sands End,631403.80214,735636.10067,822569.03139,827742.11702,853685.41429,734788.06923,643058.92143,619965.29592,571189.07424,579050.65726,613399.95703,597612.1046,580687.47312,608827.78571,596277.05316,624951.96013,647570.54737,649773.73239,684016.32673,676424.66387,713839.23295,751310.09659,778881.29661,896894.98137,931934.89908,920455.27485,948083.35015,961538.97819,996238.69686,1141521.0858,1160790.1196,1213857.971,1200956.1172,1121668.2849,1169359.5452,1195926.6646,1216228.5815,1244665.6972,1183147.2891,1249757.7761,1373909.1611,1499291.2,1519115.4177,1378831.3291,1240899.9778,1109765.5635,1023819.4,1074715.8405,1071525.8399,1046872.8042,1033204.808,945246.84024,875234.96013,897853.76656,929360.35417,954352.592,1025226.5596,1039835.4775,1036472.0479,1000516.6378,993774.61749
E09000013,Hammersmith and Fulham,E05000258,North End,425794.312,436959.29231,436436.04225,407800.78512,390812.12121,375468.33333,377515.29412,386755.94595,390257.92,413325.912,420275.21324,418493.59559,426249.99265,429916.875,441535.47742,456229.6,441618.61988,420846.20625,427936.98343,428532.68394,436833.5266,471779.58247,488332.6573,509481.25882,558779.33714,563523.17442,604116.22561,640757.93571,628558.03077,661570.87313,705081.83099,696082.78912,710653.70659,706108.17483,675976.83471,683432.42453,679370,686319.44565,654562.78495,647043.26667,607472.56842,602389.58427,590758.40698,589451.91398,585776.8,574421.68675,610844.82759,619031.25,631190.72165,634276.59574,656201.33333,663017.37349,687018.09091,698500.30147,699579.96183,721138.60976,706844.44444,704482,696605.51724,660330,691290
E09000013,Hammersmith and Fulham,E05000263,Shepherd's Bush Green,411220.00633,394172.9058,406692.33929,414934.82828,403872.25,383030,372033.09859,391377.82143,404616.34066,426783.52336,443069.71552,425342.79661,448261.62791,457663.74046,438339.53571,445643.95556,441498.31783,416691.40769,473454.20325,472707.7541,464658.5597,513002.42424,522395.84058,561494.22917,572685.34507,518832.53614,549348.28743,553490.46203,583636.28058,693606.67961,687573.4375,678332.84314,689299.20472,691615.25833,688100.27434,752524.4537,740518.09091,798969.78723,809231.29412,756254.43299,875822.53927,911714.3451,955953.66875,985125.5226,995256.25969,989146.43523,951303.56849,861042.13761,862292.48182,923226.18269,884077.07229,938021.5,907353.55952,773285.63889,786246.875,785565.19608,809808.33333,902685.02353,871894.00962,829074.80833,827943.93694
E09000013,Hammersmith and Fulham,E05000256,Hammersmith Broadway,495538.62304,501976.7716,491753.88281,479746.89524,449244.46512,438973.2973,448864.60759,506148.61364,553036.41071,569082.89764,612330.75385,636704.28125,612148.11111,638141.27119,607344.20635,515507.54802,540095.30556,547732.94054,569434.45402,708473.448,690898.60833,752219.65421,737535.41593,790714.97196,844985.13761,848625.46218,906723.41463,925410.29688,910818.42963,883015.67692,862198.27642,790890.16529,788544.93151,797516.25,731917.57229,753731.14674,733614.80571,819378.90698,1031168.7381,1067194.2131,1081854.4965,980226.53226,914932.78,923834.56835,895929.31579,977057.93976,943441.89041,885665.37069,903959.01,917943.74713,956214.77273,845003.82,820759.54198,883296.91279,891815.50625,882905.43787,929840.54248,857206.87218,860072.8662,910303.31897,921534.35354
E09000013,Hammersmith and Fulham,E05000259,Palace Riverside,770201.11111,781238.20325,825990.10526,816947.09459,737413.77193,717845.2459,727286.47059,823005.61111,848123.8785,849671.89076,869117.33577,853989.18519,926198.14286,976148.32624,966648.82258,959545.60656,866268.77119,883251.24779,901872.31193,957543.95413,1052847.2807,1033399.1795,1062838.9197,1073681.6519,1158244.8321,1212191.5082,1306024.0952,1402845.8317,1286687.25,1287014.7159,1329714.8315,1190822.5443,1213050.949,1186156.2747,1150765.8875,1270975.1375,1302204.2254,1336413.3333,1347245.3056,1296800.8611,1260605.403,1280981.3699,1303755.4706,1349891.4808,1329437.6415,1322815.2288,1313815.0435,1302767.2261,1302904.8707,1311196.3218,1305915.4118,1415026.5169,1467571.2277,1427608.6846,1503337.96,1445956.9412,1463809.1603,1502289.3564,1492394,1476611.605,1517708.6373
E09000013,Hammersmith and Fulham,E05000257,Munster,590060.50534,627061.25792,618947.1195,593483.62143,567029.83186,549427.27193,530572.17568,559448.71123,577299.80751,610810.1039,650244.17857,654731.47755,658550.60456,642757.47387,649843.54417,657947.66783,648353.85106,691857.75277,721252.92308,742868.73617,761049.17917,759361.45607,760058.97095,780929.40602,835004.76838,874429.25984,929093.82759,931672.32227,940096.83333,967053.38953,951157.11047,987915.53448,987566.61957,975041.23699,952840.15698,923910.75595,909012.93711,892280.26582,940547.49007,991671.53521,989644.94853,995875.31429,951154.61481,917209.18571,885884.41447,909134.89933,919168.58974,947073.20261,981677.6,963171.27559,983106.65487,954625.40625,968837.33108,971816.1435,983644.89593,1028108.5943,1029508.3613,1089274.2993,1106813.7515,1055323.9162,1066601.5394
E09000013,Hammersmith and Fulham,E05000260,Parsons Green and Walham,856719.22568,871371.65094,846721.04762,874431.8062,947910.66667,843098.01852,929094.05674,957802.91525,955038.27136,983913.5885,987199.52273,970643.76667,1067085.976,1148591.6961,1163343.7915,1194540.7671,1111834.7647,1073965.7067,1176984.4019,1159879.5859,1250290.104,1352311.7302,1386895.3155,1405153.2064,1434735.1643,1467740.2749,1507024.6489,1524712.1875,1476109.3442,1449519.3562,1297310.4685,1316150.8079,1280810.0427,1254164.0408,1285928.368,1297245.9823,1359436.26,1318952.8174,1319134.4309,1414187.8,1435472.76,1451466.6964,1409919.7273,1315818.6139,1365430.9901,1481229.633,1461280.1429,1432548.1488,1452958.2388,1444268.5691,1524219.5938,1551662.0303,1491757.6552,1402844.8457,1494985.1722,1637691.8833,1723203.1173,1850885.4307,1803091.3526,1701848.7778,1655554.98
E09000013,Hammersmith and Fulham,E05000264,Town,621240.5124,599075.39683,583499.62097,552348.57282,539883.32184,586908.42697,643338.80165,657066.28472,718411.46552,741240.33862,776040.14872,804705.24862,739583.42857,734693.44571,705959.36723,717225.79803,767462.52764,827355.05825,843573.08374,847713.46354,910323.115,928496.60309,994881.20207,1013684.2647,948307.96602,947815.94819,987490.12432,978498.86826,1046414.8356,1050667,960416.43312,1041823.3434,1066103.1196,1131336.0357,1170382.3514,1147143.5775,1121929.0472,1019947.4574,1021090.4,1038103.7107,1037905.1197,1054521.0351,1079230.9187,1086049.605,1078249.5688,989778.50847,985342.82051,982352.93496,985627.08759,1136358.6148,1160511.6071,1120801.6182,1122346.3636,1095212.9459,1115773.9381,1161100.672,1168715.3257,1200763.8134,1244979.7755,1193270.8153,1265141.625
E09000013,Hammersmith and Fulham,E05000265,Wormholt and White City,351457.53333,364878.01724,353024.1573,350553.98462,351101.20408,337060.67442,348305.15,341948,367843.35802,369438.64368,379341.29114,395042.80882,380481.72973,387893.79452,406206.36,420559.9759,429550.32941,460759.63953,452524.5102,485925.12745,478176.05556,455424.58407,475885.81081,456555.87611,472215.54717,504195.24286,509096.37821,514299.19014,517434.19853,552845.26724,580712.5,632133.39623,637346.52542,627201.13483,643383.12987,602780.16923,601881.58824,592044.82759,597099.15254,609049.52703,635362.70833,620396.97143,601661.5,583852.52857,559259.12857,586871.13433,599674.17647,601499.6129,608446.3125,598609.4,606351.81818,602112.14286,654643.93443,690947.55556,669006.77083,669641.03488,690135.87179,668629.61404,662866.87097,684274.73913,610166.47826
